id,trace_id,service,station,level,category,message,metadata,created_at
1053,ruth-pws-kmia-20260324-150250659,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.850), METAR 77.0°F → estimated 79.1°F, bucket 76-77°F → 78-79°F","{""gap"": ""1.11"", ""conf"": ""1.00"", ""ramp"": ""1.21"", ""score"": 0.8499999999999999, ""current"": ""76-77°F"", ""predicted"": ""78-79°F"", ""tEstimated"": ""26.14""}",2026-03-24 15:02:50.66212+00
1054,ruth-pws-kmia-20260324-150250659,wendy,KMIA,info,guard,"PWS guards blocked: price_out_of_range | estimated 79.1°F, bucket 78-79°F, price 0.00",,2026-03-24 15:02:50.678335+00
1055,ruth-pws-cyyz-20260324-150251429,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.715), METAR -1.0°C → estimated -0.3°C, bucket -1°C → 0°C","{""gap"": ""1.11"", ""conf"": ""1.00"", ""ramp"": ""0.33"", ""score"": 0.7150659168528591, ""current"": ""-1°C"", ""predicted"": ""0°C"", ""tEstimated"": ""-0.35""}",2026-03-24 15:02:51.433405+00
1056,ruth-pws-cyyz-20260324-150251429,wendy,CYYZ,info,guard,"PWS guards blocked: price_out_of_range | estimated -0.3°C, bucket 0°C, price 0.00",,2026-03-24 15:02:51.455549+00
1057,ruth-pws-ksea-20260324-150349721,wendy,KSEA,info,signal,"PWS anticipation: MODERATE (score=0.548), METAR 43.0°F → estimated 43.8°F, bucket 42-43°F → 44-45°F","{""gap"": ""0.62"", ""conf"": ""1.00"", ""ramp"": ""0.04"", ""score"": 0.5481551267891719, ""current"": ""42-43°F"", ""predicted"": ""44-45°F"", ""tEstimated"": ""6.55""}",2026-03-24 15:03:49.739804+00
1058,ruth-pws-kdal-20260324-150349898,wendy,KDAL,info,signal,"PWS anticipation: STRONG (score=0.689), METAR 66.0°F → estimated 68.4°F, bucket 66-67°F → 68-69°F","{""gap"": ""0.99"", ""conf"": ""0.67"", ""ramp"": ""2.91"", ""score"": 0.6891666666666671, ""current"": ""66-67°F"", ""predicted"": ""68-69°F"", ""tEstimated"": ""20.23""}",2026-03-24 15:03:49.902003+00
1059,ruth-pws-kord-20260324-150350097,wendy,KORD,info,signal,"PWS anticipation: STRONG (score=0.670), METAR 37.0°F → estimated 38.5°F, bucket 36-37°F → 38-39°F","{""gap"": ""0.31"", ""conf"": ""1.00"", ""ramp"": ""1.82"", ""score"": 0.6700000000000004, ""current"": ""36-37°F"", ""predicted"": ""38-39°F"", ""tEstimated"": ""3.59""}",2026-03-24 15:03:50.101627+00
1060,ruth-pws-kord-20260324-150350097,wendy,KORD,info,guard,"PWS guards blocked: price_out_of_range | estimated 38.5°F, bucket 38-39°F, price 0.01",,2026-03-24 15:03:50.117634+00
1061,ruth-pws-klga-20260324-150350287,wendy,KLGA,info,signal,"PWS anticipation: STRONG (score=0.897), METAR 39.0°F → estimated 41.3°F, bucket 38-39°F → 40-41°F","{""gap"": ""1.32"", ""conf"": ""1.00"", ""ramp"": ""1.21"", ""score"": 0.8974999999999997, ""current"": ""38-39°F"", ""predicted"": ""40-41°F"", ""tEstimated"": ""5.19""}",2026-03-24 15:03:50.292332+00
1062,ruth-pws-klga-20260324-150350287,wendy,KLGA,info,guard,"PWS guards blocked: price_out_of_range | estimated 41.3°F, bucket 40-41°F, price 0.00",,2026-03-24 15:03:50.294509+00
1063,ruth-pws-kmia-20260324-150350475,wendy,KMIA,info,signal,"PWS anticipation: STRONG (score=0.888), METAR 77.0°F → estimated 79.9°F, bucket 76-77°F → 80-81°F","{""gap"": ""1.28"", ""conf"": ""1.00"", ""ramp"": ""2.31"", ""score"": 0.8875000000000002, ""current"": ""76-77°F"", ""predicted"": ""80-81°F"", ""tEstimated"": ""26.59""}",2026-03-24 15:03:50.479707+00
1064,ruth-pws-kmia-20260324-150350475,wendy,KMIA,info,guard,"PWS guards blocked: price_out_of_range | estimated 79.9°F, bucket 80-81°F, price 0.10",,2026-03-24 15:03:50.481643+00
1065,ruth-pws-ksea-20260324-150449771,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:04:49.793937+00
1066,ruth-pws-kdal-20260324-150450052,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 67.8°F (3 readings), skipping",,2026-03-24 15:04:50.056462+00
1067,ruth-pws-kord-20260324-150450253,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.6°F (3 readings), skipping",,2026-03-24 15:04:50.256709+00
1068,ruth-pws-klga-20260324-150450433,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 41.4°F (3 readings), skipping",,2026-03-24 15:04:50.438453+00
1069,ruth-pws-kmia-20260324-150450620,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 79.9°F (3 readings), skipping",,2026-03-24 15:04:50.623942+00
1070,ruth-pws-katl-20260324-150450811,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 56.8°F (3 readings), skipping",,2026-03-24 15:04:50.816081+00
1071,ruth-pws-eglc-20260324-150450975,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:04:50.978387+00
1072,ruth-pws-lfpg-20260324-150451155,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.2°C (3 readings), skipping",,2026-03-24 15:04:51.159452+00
1073,ruth-pws-cyyz-20260324-150451332,wendy,CYYZ,debug,signal,"No confirmed METAR yet, PWS median 0.0°C (3 readings), skipping",,2026-03-24 15:04:51.337169+00
1074,ruth-pws-ksea-20260324-150549658,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:05:49.674113+00
1075,ruth-pws-kdal-20260324-150549938,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 67.8°F (3 readings), skipping",,2026-03-24 15:05:49.942675+00
1076,ruth-pws-kord-20260324-150550137,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.8°F (3 readings), skipping",,2026-03-24 15:05:50.14139+00
1077,ruth-pws-klga-20260324-150550311,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 41.5°F (3 readings), skipping",,2026-03-24 15:05:50.314763+00
1078,ruth-pws-kmia-20260324-150550491,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 79.9°F (3 readings), skipping",,2026-03-24 15:05:50.494142+00
1079,ruth-pws-katl-20260324-150550678,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 57.3°F (3 readings), skipping",,2026-03-24 15:05:50.682602+00
1080,ruth-pws-eglc-20260324-150550867,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:05:50.870264+00
1081,ruth-pws-lfpg-20260324-150551143,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.2°C (3 readings), skipping",,2026-03-24 15:05:51.1469+00
1082,ruth-pws-cyyz-20260324-150551472,wendy,CYYZ,debug,signal,"No confirmed METAR yet, PWS median 0.0°C (3 readings), skipping",,2026-03-24 15:05:51.475798+00
1083,ruth-pws-ksea-20260324-150649657,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:06:49.671283+00
1084,ruth-pws-kdal-20260324-150649840,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 67.8°F (3 readings), skipping",,2026-03-24 15:06:49.843609+00
1085,ruth-pws-kord-20260324-150649991,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.8°F (3 readings), skipping",,2026-03-24 15:06:49.994465+00
1086,ruth-pws-klga-20260324-150650155,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 41.4°F (3 readings), skipping",,2026-03-24 15:06:50.161052+00
1087,ruth-pws-kmia-20260324-150650401,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 79.7°F (3 readings), skipping",,2026-03-24 15:06:50.404214+00
1088,ruth-pws-katl-20260324-150650605,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 57.3°F (3 readings), skipping",,2026-03-24 15:06:50.609344+00
1089,ruth-pws-eglc-20260324-150650837,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:06:50.840806+00
1090,ruth-pws-lfpg-20260324-150651022,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.2°C (3 readings), skipping",,2026-03-24 15:06:51.025486+00
1091,ruth-pws-cyyz-20260324-150651200,wendy,CYYZ,debug,signal,"No confirmed METAR yet, PWS median 0.0°C (3 readings), skipping",,2026-03-24 15:06:51.203273+00
1092,ruth-metar-cyyz-20260324-150714242,wendy,CYYZ,info,signal,Threshold crossed: none → 0°C,,2026-03-24 15:07:14.292701+00
1093,ruth-metar-cyyz-20260324-150714242,wendy,CYYZ,info,signal,"METAR: 0°C, max=0°C, bucket=0°C","{""prevBucket"": null}",2026-03-24 15:07:14.295989+00
1094,ruth-metar-cyyz-20260324-150714242,wendy,CYYZ,info,guard,"Guards blocked: price_out_of_range | METAR 0.0°C, bucket 0°C, price 0.00","{""price"": 0.003, ""bucket"": ""0°C""}",2026-03-24 15:07:14.299737+00
1095,ruth-pws-ksea-20260324-150749634,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 43.9°F (1 readings), skipping",,2026-03-24 15:07:49.650922+00
1096,ruth-pws-kdal-20260324-150749812,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:07:49.815142+00
1097,ruth-pws-kord-20260324-150750008,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:07:50.01206+00
1098,ruth-pws-klga-20260324-150750165,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 41.0°F (3 readings), skipping",,2026-03-24 15:07:50.168738+00
1099,ruth-pws-kmia-20260324-150750301,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 79.7°F (3 readings), skipping",,2026-03-24 15:07:50.304883+00
1100,ruth-pws-katl-20260324-150750443,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 57.3°F (3 readings), skipping",,2026-03-24 15:07:50.44888+00
1101,ruth-pws-eglc-20260324-150750617,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:07:50.620658+00
1102,ruth-pws-lfpg-20260324-150750890,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.2°C (3 readings), skipping",,2026-03-24 15:07:50.893434+00
1103,ruth-pws-ksea-20260324-150849665,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 43.9°F (1 readings), skipping",,2026-03-24 15:08:49.678736+00
1104,ruth-pws-kdal-20260324-150849815,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:08:49.81817+00
1105,ruth-pws-kord-20260324-150849957,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:08:49.960511+00
1106,ruth-pws-klga-20260324-150850136,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 41.0°F (3 readings), skipping",,2026-03-24 15:08:50.141775+00
1107,ruth-pws-kmia-20260324-150850272,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 79.7°F (3 readings), skipping",,2026-03-24 15:08:50.275947+00
1108,ruth-pws-katl-20260324-150850413,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 57.9°F (3 readings), skipping",,2026-03-24 15:08:50.41755+00
1109,ruth-pws-eglc-20260324-150850634,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:08:50.638642+00
1110,ruth-pws-lfpg-20260324-150850890,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.1°C (3 readings), skipping",,2026-03-24 15:08:50.893049+00
1111,ruth-pws-ksea-20260324-150949680,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:09:49.696189+00
1112,ruth-pws-kdal-20260324-150949903,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:09:49.90659+00
1113,ruth-pws-kord-20260324-150950110,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.8°F (3 readings), skipping",,2026-03-24 15:09:50.114448+00
1114,ruth-pws-klga-20260324-150950274,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 40.6°F (3 readings), skipping",,2026-03-24 15:09:50.277144+00
1115,ruth-pws-kmia-20260324-150950475,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 79.7°F (3 readings), skipping",,2026-03-24 15:09:50.477749+00
1116,ruth-pws-katl-20260324-150950707,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 58.2°F (3 readings), skipping",,2026-03-24 15:09:50.7103+00
1117,ruth-pws-eglc-20260324-150950887,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:09:50.890135+00
1118,ruth-pws-lfpg-20260324-150951075,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.1°C (3 readings), skipping",,2026-03-24 15:09:51.079294+00
1119,ruth-pws-cyyz-20260324-150951282,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.650), METAR 0.0°C → estimated 0.8°C, bucket 0°C → 1°C","{""gap"": ""0.22"", ""conf"": ""1.00"", ""ramp"": ""2.29"", ""score"": 0.6499999999999999, ""current"": ""0°C"", ""predicted"": ""1°C"", ""tEstimated"": ""0.80""}",2026-03-24 15:09:51.289053+00
1120,ruth-pws-cyyz-20260324-150951282,wendy,CYYZ,info,guard,"PWS guards blocked: price_out_of_range | estimated 0.8°C, bucket 1°C, price 0.00",,2026-03-24 15:09:51.314787+00
1121,ruth-pws-ksea-20260324-151049761,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:10:49.772109+00
1122,ruth-pws-kdal-20260324-151049976,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:10:49.978609+00
1123,ruth-pws-kord-20260324-151050167,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:10:50.170473+00
1124,ruth-pws-klga-20260324-151050342,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 40.6°F (3 readings), skipping",,2026-03-24 15:10:50.344708+00
1125,ruth-pws-kmia-20260324-151050559,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 80.5°F (3 readings), skipping",,2026-03-24 15:10:50.562285+00
1126,ruth-pws-katl-20260324-151050797,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 58.2°F (3 readings), skipping",,2026-03-24 15:10:50.800841+00
1127,ruth-pws-eglc-20260324-151050987,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:10:50.991995+00
1128,ruth-pws-lfpg-20260324-151051151,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.1°C (3 readings), skipping",,2026-03-24 15:10:51.154092+00
1129,ruth-pws-cyyz-20260324-151051344,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.650), METAR 0.0°C → estimated 0.9°C, bucket 0°C → 1°C","{""gap"": ""0.22"", ""conf"": ""1.00"", ""ramp"": ""2.50"", ""score"": 0.6499999999999999, ""current"": ""0°C"", ""predicted"": ""1°C"", ""tEstimated"": ""0.86""}",2026-03-24 15:10:51.350234+00
1130,ruth-pws-cyyz-20260324-151051344,wendy,CYYZ,info,guard,"PWS guards blocked: price_out_of_range | estimated 0.9°C, bucket 1°C, price 0.00",,2026-03-24 15:10:51.362482+00
1131,ruth-pws-ksea-20260324-151149856,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:11:49.870447+00
1132,ruth-pws-kdal-20260324-151150142,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:11:50.145834+00
1133,ruth-pws-kord-20260324-151150329,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:11:50.332682+00
1134,ruth-pws-klga-20260324-151150533,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 40.6°F (3 readings), skipping",,2026-03-24 15:11:50.537611+00
1135,ruth-pws-kmia-20260324-151150748,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 80.5°F (3 readings), skipping",,2026-03-24 15:11:50.751589+00
1136,ruth-pws-katl-20260324-151150900,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 58.2°F (3 readings), skipping",,2026-03-24 15:11:50.904909+00
1137,ruth-pws-eglc-20260324-151151070,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:11:51.075527+00
1138,ruth-pws-lfpg-20260324-151151235,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.0°C (3 readings), skipping",,2026-03-24 15:11:51.23853+00
1139,ruth-pws-cyyz-20260324-151151432,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.663), METAR 0.0°C → estimated 0.9°C, bucket 0°C → 1°C","{""gap"": ""0.28"", ""conf"": ""1.00"", ""ramp"": ""2.66"", ""score"": 0.6625000000000001, ""current"": ""0°C"", ""predicted"": ""1°C"", ""tEstimated"": ""0.94""}",2026-03-24 15:11:51.43569+00
1140,ruth-pws-cyyz-20260324-151151432,wendy,CYYZ,info,guard,"PWS guards blocked: price_out_of_range | estimated 0.9°C, bucket 1°C, price 0.00",,2026-03-24 15:11:51.447003+00
1141,ruth-pws-ksea-20260324-151249666,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 44.1°F (1 readings), skipping",,2026-03-24 15:12:49.681839+00
1142,ruth-pws-kdal-20260324-151249876,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:12:49.87873+00
1143,ruth-pws-kord-20260324-151250117,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:12:50.120429+00
1144,ruth-pws-klga-20260324-151250284,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 40.3°F (3 readings), skipping",,2026-03-24 15:12:50.287078+00
1145,ruth-pws-kmia-20260324-151250447,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 80.5°F (3 readings), skipping",,2026-03-24 15:12:50.44972+00
1146,ruth-pws-katl-20260324-151250609,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 58.1°F (3 readings), skipping",,2026-03-24 15:12:50.61233+00
1147,ruth-pws-eglc-20260324-151250804,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:12:50.808536+00
1148,ruth-pws-lfpg-20260324-151250997,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.0°C (3 readings), skipping",,2026-03-24 15:12:50.999994+00
1149,ruth-pws-cyyz-20260324-151251162,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.738), METAR 0.0°C → estimated 1.5°C, bucket 0°C → 1°C","{""gap"": ""0.61"", ""conf"": ""1.00"", ""ramp"": ""3.89"", ""score"": 0.7375000000000003, ""current"": ""0°C"", ""predicted"": ""1°C"", ""tEstimated"": ""1.47""}",2026-03-24 15:12:51.16944+00
1150,ruth-pws-cyyz-20260324-151251162,wendy,CYYZ,info,guard,"PWS guards blocked: price_out_of_range | estimated 1.5°C, bucket 1°C, price 0.00",,2026-03-24 15:12:51.192089+00
1151,ruth-pws-ksea-20260324-151349736,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 43.7°F (1 readings), skipping",,2026-03-24 15:13:49.749553+00
1152,ruth-pws-kdal-20260324-151349897,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:13:49.9014+00
1153,ruth-pws-kord-20260324-151350083,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:13:50.087519+00
1154,ruth-pws-klga-20260324-151350232,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 40.6°F (3 readings), skipping",,2026-03-24 15:13:50.236273+00
1155,ruth-pws-kmia-20260324-151350387,wendy,KMIA,debug,signal,"No confirmed METAR yet, PWS median 80.5°F (3 readings), skipping",,2026-03-24 15:13:50.39053+00
1156,ruth-pws-katl-20260324-151350546,wendy,KATL,debug,signal,"No confirmed METAR yet, PWS median 58.1°F (3 readings), skipping",,2026-03-24 15:13:50.549871+00
1157,ruth-pws-eglc-20260324-151350818,wendy,EGLC,debug,signal,"No confirmed METAR yet, PWS median 12.5°C (3 readings), skipping",,2026-03-24 15:13:50.820891+00
1158,ruth-pws-lfpg-20260324-151351017,wendy,LFPG,debug,signal,"No confirmed METAR yet, PWS median 18.0°C (3 readings), skipping",,2026-03-24 15:13:51.019883+00
1159,ruth-pws-cyyz-20260324-151351177,wendy,CYYZ,info,signal,"PWS anticipation: STRONG (score=0.738), METAR 0.0°C → estimated 1.6°C, bucket 0°C → 2°C","{""gap"": ""0.61"", ""conf"": ""1.00"", ""ramp"": ""4.30"", ""score"": 0.7375000000000003, ""current"": ""0°C"", ""predicted"": ""2°C"", ""tEstimated"": ""1.60""}",2026-03-24 15:13:51.181344+00
1160,ruth-pws-cyyz-20260324-151351177,wendy,CYYZ,info,guard,"PWS guards blocked: price_out_of_range | estimated 1.6°C, bucket 2°C, price 0.01",,2026-03-24 15:13:51.193264+00
1161,ruth-pws-ksea-20260324-151449856,wendy,KSEA,debug,signal,"No confirmed METAR yet, PWS median 43.7°F (1 readings), skipping",,2026-03-24 15:14:49.877937+00
1162,ruth-pws-kdal-20260324-151450010,wendy,KDAL,debug,signal,"No confirmed METAR yet, PWS median 68.2°F (3 readings), skipping",,2026-03-24 15:14:50.013918+00
1163,ruth-pws-kord-20260324-151450197,wendy,KORD,debug,signal,"No confirmed METAR yet, PWS median 37.9°F (3 readings), skipping",,2026-03-24 15:14:50.200644+00
1164,ruth-pws-klga-20260324-151450336,wendy,KLGA,debug,signal,"No confirmed METAR yet, PWS median 40.8°F (3 readings), skipping",,2026-03-24 15:14:50.338771+00
